Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
16/12/2006;23:04:00;1.513;0.16;235.02;6.8;0.0;2.0;28.0
16/12/2006;23:05:00;0.958;0.25;232.11;4.3;0.0;0.0;17.0
16/12/2006;23:06:00;2.005;0.192;239.24;8.8;0.0;0.0;24.0
16/12/2006;23:07:00;4.047;0.181;241.9;17.6;0.0;0.0;20.0
16/12/2006;23:08:00;1.501;0.3;241.08;6.6;0.0;0.0;20.0
16/12/2006;23:09:00;1.188;0.228;242.49;5.2;0.0;0.0;8.0
16/12/2006;23:10:00;1.968;0.084;246.36;8.4;0.0;0.0;24.0
16/12/2006;23:11:00;0.881;0.196;236.6;3.9;0.0;0.0;14.0
16/12/2006;23:12:00;0.967;0.286;242.07;4.2;0.0;0.0;17.0
16/12/2006;23:13:00;1.896;0.119;244.7;8.2;0.0;0.0;27.0
16/12/2006;23:14:00;0.841;0.143;244.79;3.6;0.0;2.0;11.0
16/12/2006;23:15:00;1.437;0.229;238.0;6.4;0.0;0.0;12.0
16/12/2006;23:16:00;1.812;0.239;239.55;8.0;0.0;2.0;15.0
16/12/2006;23:17:00;1.336;0.373;243.34;5.8;0.0;0.0;24.0
16/12/2006;23:18:00;1.251;0.299;237.63;5.5;0.0;0.0;11.0
16/12/2006;23:19:00;1.503;0.119;243.82;6.5;0.0;0.0;11.0
16/12/2006;23:20:00;1.195;0.166;232.29;5.4;0.0;0.0;1.0
16/12/2006;23:21:00;1.589;0.274;236.63;7.1;0.0;0.0;25.0
16/12/2006;23:22:00;2.061;0.149;241.76;9.0;0.0;1.0;14.0
16/12/2006;23:23:00;1.975;0.402;245.48;8.5;0.0;0.0;24.0
16/12/2006;23:24:00;1.542;0.228;240.84;6.7;0.0;2.0;24.0
16/12/2006;23:25:00;2.09;0.249;239.86;9.2;0.0;0.0;12.0
16/12/2006;23:26:00;0.987;0.08;237.86;4.4;0.0;0.0;8.0
16/12/2006;23:27:00;1.131;0.161;242.36;4.9;0.0;0.0;6.0
16/12/2006;23:28:00;0.905;0.31;236.08;4.0;0.0;0.0;4.0
16/12/2006;23:29:00;1.452;0.241;242.93;6.3;0.0;0.0;15.0
16/12/2006;23:30:00;1.021;0.328;240.32;4.5;0.0;0.0;2.0
16/12/2006;23:31:00;1.259;0.14;238.43;5.6;0.0;0.0;15.0
16/12/2006;23:32:00;0.844;0.201;243.82;3.6;0.0;0.0;5.0
16/12/2006;23:33:00;1.925;0.064;245.21;8.3;0.0;0.0;26.0
16/12/2006;23:34:00;1.682;0.262;232.83;7.6;0.0;0.0;25.0
16/12/2006;23:35:00;0.89;0.199;245.59;3.8;0.0;0.0;7.0
16/12/2006;23:36:00;1.445;0.254;245.83;6.2;0.0;0.0;18.0
16/12/2006;23:37:00;1.756;0.135;241.8;7.6;0.0;0.0;11.0
16/12/2006;23:38:00;1.144;0.193;243.19;5.0;0.0;0.0;2.0
16/12/2006;23:39:00;0.992;0.347;236.34;4.4;0.0;0.0;15.0
16/12/2006;23:40:00;1.895;0.254;240.07;8.3;0.0;0.0;27.0
16/12/2006;23:41:00;1.344;0.165;242.12;5.8;0.0;0.0;11.0
16/12/2006;23:42:00;1.541;0.404;247.48;6.6;0.0;0.0;12.0
16/12/2006;23:43:00;1.173;0.363;250.88;4.9;0.0;0.0;15.0
16/12/2006;23:44:00;1.297;0.343;244.49;5.6;0.0;0.0;21.0
16/12/2006;23:45:00;1.777;0.069;238.42;7.8;0.0;0.0;21.0
16/12/2006;23:46:00;2.183;0.241;233.4;9.8;0.0;0.0;19.0
16/12/2006;23:47:00;1.126;0.231;247.96;4.8;0.0;0.0;3.0
16/12/2006;23:48:00;2.086;0.178;240.83;9.1;0.0;2.0;27.0
16/12/2006;23:49:00;1.985;0.405;235.45;8.9;0.0;0.0;12.0
16/12/2006;23:50:00;0.991;0.368;246.25;4.2;0.0;0.0;17.0
16/12/2006;23:51:00;1.044;0.285;245.87;4.5;0.0;0.0;11.0
16/12/2006;23:52:00;1.23;0.099;238.37;5.4;0.0;0.0;28.0
16/12/2006;23:53:00;1.348;0.385;245.06;5.8;0.0;0.0;28.0
16/12/2006;23:54:00;1.592;0.107;241.68;6.9;0.0;0.0;15.0
16/12/2006;23:55:00;1.035;0.085;239.64;4.5;0.0;0.0;9.0
16/12/2006;23:56:00;1.149;0.142;236.38;5.1;0.0;0.0;1.0
16/12/2006;23:57:00;1.826;0.373;237.68;8.1;0.0;0.0;12.0
16/12/2006;23:58:00;2.01;0.308;240.94;8.8;0.0;0.0;11.0
16/12/2006;23:59:00;1.213;0.376;242.55;5.3;0.0;0.0;24.0
17/12/2006;00:00:00;0.649;0.243;241.68;2.8;0.0;0.0;9.0
17/12/2006;00:01:00;0.671;0.338;241.61;2.9;0.0;0.0;4.0
17/12/2006;00:02:00;0.561;0.137;242.03;2.4;0.0;0.0;5.0
17/12/2006;00:03:00;0.486;0.101;238.63;2.1;0.0;0.0;12.0
17/12/2006;00:04:00;2.727;0.175;243.39;11.8;0.0;0.0;26.0
17/12/2006;00:05:00;0.399;0.258;244.17;1.7;0.0;0.0;0.0
17/12/2006;00:06:00;0.385;0.134;242.97;1.7;0.0;0.0;0.0
17/12/2006;00:07:00;0.334;0.285;240.13;1.5;0.0;0.0;0.0
17/12/2006;00:08:00;0.685;0.231;239.62;3.0;0.0;0.0;15.0
17/12/2006;00:09:00;0.468;0.201;243.48;2.0;0.0;2.0;13.0
17/12/2006;00:10:00;0.65;0.27;238.34;2.9;0.0;0.0;3.0
17/12/2006;00:11:00;0.286;0.351;241.4;1.2;0.0;0.0;0.0
17/12/2006;00:12:00;0.418;0.248;239.25;1.8;0.0;0.0;5.0
17/12/2006;00:13:00;0.657;0.177;238.53;2.9;0.0;0.0;9.0
17/12/2006;00:14:00;0.593;0.219;242.51;2.6;0.0;0.0;8.0
17/12/2006;00:15:00;0.494;0.348;244.47;2.1;0.0;0.0;6.0
17/12/2006;00:16:00;0.372;0.171;238.93;1.6;0.0;0.0;0.0
17/12/2006;00:17:00;0.219;0.095;236.98;1.0;0.0;2.0;0.0
17/12/2006;00:18:00;0.319;0.337;237.69;1.4;0.0;0.0;0.0
17/12/2006;00:19:00;0.609;0.142;235.87;2.7;0.0;0.0;16.0
17/12/2006;00:20:00;0.687;0.318;241.06;3.0;0.0;0.0;8.0
17/12/2006;00:21:00;0.294;0.306;240.49;1.3;0.0;0.0;0.0
17/12/2006;00:22:00;0.458;0.15;235.41;2.0;0.0;0.0;3.0
17/12/2006;00:23:00;3.122;0.394;242.06;13.6;0.0;0.0;27.0
17/12/2006;00:24:00;0.337;0.208;238.73;1.5;0.0;0.0;0.0
17/12/2006;00:25:00;0.215;0.233;243.64;0.9;0.0;0.0;0.0
17/12/2006;00:26:00;0.282;0.282;246.61;1.2;0.0;0.0;0.0
17/12/2006;00:27:00;0.393;0.23;246.96;1.7;0.0;0.0;0.0
17/12/2006;00:28:00;0.335;0.058;239.42;1.5;0.0;0.0;0.0
17/12/2006;00:29:00;0.204;0.249;240.46;0.9;0.0;0.0;0.0
17/12/2006;00:30:00;0.353;0.251;240.55;1.5;0.0;0.0;0.0
17/12/2006;00:31:00;0.374;0.197;238.16;1.7;0.0;0.0;0.0
17/12/2006;00:32:00;0.456;0.317;235.45;2.0;0.0;0.0;12.0
17/12/2006;00:33:00;0.349;0.072;245.37;1.5;0.0;0.0;0.0
17/12/2006;00:34:00;0.556;0.147;240.47;2.4;0.0;0.0;14.0
17/12/2006;00:35:00;0.603;0.244;238.22;2.7;0.0;0.0;12.0
17/12/2006;00:36:00;0.33;0.172;236.71;1.5;0.0;2.0;0.0
17/12/2006;00:37:00;0.295;0.12;235.32;1.3;0.0;0.0;0.0
17/12/2006;00:38:00;0.454;0.316;239.59;2.0;0.0;0.0;4.0
17/12/2006;00:39:00;0.264;0.3;240.96;1.2;0.0;0.0;0.0
17/12/2006;00:40:00;0.245;0.28;238.77;1.1;0.0;0.0;0.0
17/12/2006;00:41:00;0.366;0.143;242.94;1.6;0.0;0.0;0.0
17/12/2006;00:42:00;0.672;0.338;237.9;3.0;0.0;0.0;16.0
17/12/2006;00:43:00;0.349;0.317;242.19;1.5;0.0;0.0;0.0
17/12/2006;00:44:00;0.653;0.154;242.43;2.8;0.0;0.0;14.0
17/12/2006;00:45:00;0.516;0.253;243.36;2.2;0.0;0.0;4.0
17/12/2006;00:46:00;0.445;0.08;240.88;1.9;0.0;0.0;12.0
17/12/2006;00:47:00;0.683;0.066;241.77;3.0;0.0;1.0;15.0
17/12/2006;00:48:00;0.538;0.131;243.74;2.3;0.0;0.0;7.0
17/12/2006;00:49:00;0.392;0.104;242.01;1.7;0.0;0.0;0.0
17/12/2006;00:50:00;0.498;0.332;238.39;2.2;0.0;0.0;7.0
17/12/2006;00:51:00;0.38;0.347;243.63;1.6;0.0;0.0;0.0
17/12/2006;00:52:00;0.266;0.233;239.2;1.2;0.0;0.0;0.0
17/12/2006;00:53:00;4.717;0.187;239.81;20.7;0.0;0.0;23.0
17/12/2006;00:54:00;0.21;0.179;240.58;0.9;0.0;0.0;0.0
17/12/2006;00:55:00;0.437;0.27;238.95;1.9;0.0;0.0;12.0
17/12/2006;00:56:00;0.503;0.314;238.82;2.2;0.0;0.0;13.0
17/12/2006;00:57:00;0.257;0.112;241.58;1.1;0.0;0.0;0.0
17/12/2006;00:58:00;0.552;0.065;243.18;2.4;0.0;0.0;5.0
17/12/2006;00:59:00;4.044;0.452;243.23;17.5;0.0;0.0;12.0
17/12/2006;01:00:00;0.562;0.134;236.71;2.5;0.0;0.0;18.0
17/12/2006;01:01:00;0.432;0.107;243.37;1.9;0.0;0.0;6.0
17/12/2006;01:02:00;0.247;0.065;241.45;1.1;0.0;0.0;0.0
17/12/2006;01:03:00;0.285;0.186;236.06;1.3;0.0;0.0;0.0
17/12/2006;01:04:00;0.291;0.349;236.25;1.3;0.0;0.0;0.0
17/12/2006;01:05:00;0.625;0.26;241.26;2.7;0.0;0.0;2.0
17/12/2006;01:06:00;0.28;0.234;239.3;1.2;0.0;0.0;0.0
17/12/2006;01:07:00;0.291;0.162;245.58;1.2;0.0;0.0;0.0
17/12/2006;01:08:00;0.265;0.086;241.68;1.2;0.0;0.0;0.0
17/12/2006;01:09:00;0.331;0.27;238.41;1.5;0.0;0.0;0.0
17/12/2006;01:10:00;0.689;0.162;235.88;3.1;0.0;0.0;13.0
17/12/2006;01:11:00;0.531;0.162;239.39;2.3;0.0;0.0;10.0
17/12/2006;01:12:00;0.227;0.099;237.98;1.0;0.0;0.0;0.0
17/12/2006;01:13:00;0.635;0.21;241.29;2.8;0.0;1.0;12.0
17/12/2006;01:14:00;0.317;0.3;249.27;1.3;0.0;0.0;0.0
17/12/2006;01:15:00;0.424;0.208;239.95;1.9;0.0;0.0;10.0
17/12/2006;01:16:00;?;?;?;?;?;?;?
17/12/2006;01:17:00;0.502;0.148;239.58;2.2;0.0;0.0;5.0
17/12/2006;01:18:00;0.675;0.071;241.4;2.9;0.0;0.0;12.0
17/12/2006;01:19:00;0.529;0.089;244.27;2.3;0.0;0.0;5.0
17/12/2006;01:20:00;0.615;0.146;235.87;2.7;0.0;1.0;3.0
17/12/2006;01:21:00;0.561;0.246;240.11;2.5;0.0;0.0;17.0
17/12/2006;01:22:00;0.429;0.276;243.38;1.9;0.0;0.0;15.0
17/12/2006;01:23:00;0.586;0.262;242.87;2.5;0.0;0.0;3.0
17/12/2006;01:24:00;4.803;0.447;237.01;21.3;0.0;0.0;13.0
17/12/2006;01:25:00;0.565;0.176;241.21;2.5;0.0;0.0;16.0
17/12/2006;01:26:00;0.392;0.338;241.0;1.7;0.0;0.0;0.0
17/12/2006;01:27:00;0.426;0.181;238.25;1.9;0.0;0.0;14.0
17/12/2006;01:28:00;0.551;0.278;244.96;2.4;0.0;0.0;12.0
17/12/2006;01:29:00;0.373;0.357;239.01;1.6;0.0;0.0;0.0
17/12/2006;01:30:00;0.452;0.153;243.03;2.0;0.0;0.0;11.0
17/12/2006;01:31:00;0.409;0.315;242.78;1.8;0.0;0.0;15.0
17/12/2006;01:32:00;2.825;0.322;242.45;12.3;0.0;0.0;15.0
17/12/2006;01:33:00;0.62;0.147;245.87;2.7;0.0;0.0;2.0
17/12/2006;01:34:00;0.251;0.279;244.28;1.1;0.0;0.0;0.0
17/12/2006;01:35:00;0.592;0.144;236.84;2.6;0.0;0.0;17.0
17/12/2006;01:36:00;0.678;0.154;240.31;3.0;0.0;0.0;12.0
17/12/2006;01:37:00;0.635;0.344;240.63;2.8;0.0;0.0;12.0
17/12/2006;01:38:00;0.473;0.296;243.4;2.0;0.0;0.0;13.0
17/12/2006;01:39:00;0.287;0.168;240.21;1.3;0.0;0.0;0.0
17/12/2006;01:40:00;0.265;0.13;238.36;1.2;0.0;0.0;0.0
17/12/2006;01:41:00;0.361;0.342;245.2;1.5;0.0;0.0;0.0
17/12/2006;01:42:00;0.445;0.164;241.39;1.9;0.0;0.0;4.0
17/12/2006;01:43:00;0.453;0.221;238.06;2.0;0.0;0.0;5.0
17/12/2006;01:44:00;0.366;0.12;240.87;1.6;0.0;0.0;0.0
17/12/2006;01:45:00;4.363;0.264;236.87;19.4;0.0;0.0;22.0
17/12/2006;01:46:00;0.679;0.156;247.46;2.9;0.0;0.0;10.0
17/12/2006;01:47:00;0.656;0.173;236.92;2.9;0.0;0.0;9.0
17/12/2006;01:48:00;0.649;0.217;242.64;2.8;0.0;0.0;10.0
17/12/2006;01:49:00;?;?;?;?;?;?;?
17/12/2006;01:50:00;0.535;0.326;240.18;2.3;0.0;0.0;3.0
17/12/2006;01:51:00;0.551;0.298;236.21;2.5;0.0;0.0;4.0
17/12/2006;01:52:00;0.366;0.069;234.76;1.6;0.0;0.0;0.0
17/12/2006;01:53:00;0.487;0.134;237.36;2.2;0.0;0.0;1.0
17/12/2006;01:54:00;0.467;0.247;243.72;2.0;0.0;0.0;11.0
17/12/2006;01:55:00;0.236;0.084;241.42;1.0;0.0;0.0;0.0
17/12/2006;01:56:00;0.419;0.259;238.16;1.9;0.0;0.0;10.0
17/12/2006;01:57:00;0.395;0.222;242.53;1.7;0.0;0.0;0.0
17/12/2006;01:58:00;0.598;0.172;240.36;2.6;0.0;0.0;10.0
17/12/2006;01:59:00;3.753;0.29;243.38;16.2;0.0;0.0;27.0
17/12/2006;02:00:00;0.406;0.212;239.91;1.8;0.0;0.0;5.0
17/12/2006;02:01:00;0.297;0.299;244.54;1.3;0.0;0.0;0.0
17/12/2006;02:02:00;0.431;0.143;235.8;1.9;0.0;1.0;13.0
17/12/2006;02:03:00;0.365;0.256;244.4;1.6;0.0;0.0;0.0
17/12/2006;02:04:00;0.425;0.148;243.42;1.8;0.0;0.0;11.0
17/12/2006;02:05:00;0.358;0.053;240.85;1.6;0.0;0.0;0.0
17/12/2006;02:06:00;0.62;0.287;243.06;2.7;0.0;0.0;9.0
17/12/2006;02:07:00;0.353;0.106;235.98;1.6;0.0;0.0;0.0
17/12/2006;02:08:00;0.469;0.331;236.98;2.1;0.0;1.0;1.0
17/12/2006;02:09:00;0.216;0.175;234.92;1.0;0.0;0.0;0.0
17/12/2006;02:10:00;0.699;0.302;237.07;3.1;0.0;0.0;5.0
17/12/2006;02:11:00;0.567;0.2;237.59;2.5;0.0;0.0;12.0
17/12/2006;02:12:00;0.603;0.106;240.59;2.6;0.0;0.0;9.0
17/12/2006;02:13:00;0.674;0.363;240.47;3.0;0.0;0.0;5.0
17/12/2006;02:14:00;0.231;0.064;237.14;1.0;0.0;0.0;0.0
17/12/2006;02:15:00;0.381;0.193;249.41;1.6;0.0;0.0;0.0
17/12/2006;02:16:00;0.461;0.314;243.38;2.0;0.0;0.0;10.0
17/12/2006;02:17:00;0.527;0.259;242.77;2.3;0.0;0.0;16.0
17/12/2006;02:18:00;0.376;0.203;237.48;1.7;0.0;0.0;0.0
17/12/2006;02:19:00;0.451;0.104;244.87;1.9;0.0;0.0;4.0
17/12/2006;02:20:00;0.559;0.126;242.94;2.4;0.0;0.0;13.0
17/12/2006;02:21:00;0.439;0.103;241.14;1.9;0.0;2.0;4.0
17/12/2006;02:22:00;0.22;0.068;240.21;1.0;0.0;0.0;0.0
17/12/2006;02:23:00;0.679;0.234;245.87;2.9;0.0;0.0;6.0
17/12/2006;02:24:00;0.425;0.323;241.4;1.9;0.0;0.0;15.0
17/12/2006;02:25:00;0.597;0.111;239.45;2.6;0.0;0.0;7.0
17/12/2006;02:26:00;0.495;0.174;238.69;2.2;0.0;0.0;4.0
17/12/2006;02:27:00;0.452;0.099;243.79;2.0;0.0;0.0;2.0
17/12/2006;02:28:00;0.452;0.203;242.87;2.0;0.0;0.0;11.0
17/12/2006;02:29:00;0.648;0.261;237.75;2.9;0.0;2.0;5.0
17/12/2006;02:30:00;0.595;0.24;240.38;2.6;0.0;0.0;14.0
17/12/2006;02:31:00;0.249;0.198;241.49;1.1;0.0;0.0;0.0
17/12/2006;02:32:00;0.404;0.273;247.1;1.7;0.0;0.0;11.0
17/12/2006;02:33:00;0.204;0.262;239.58;0.9;0.0;0.0;0.0
17/12/2006;02:34:00;0.327;0.183;243.58;1.4;0.0;0.0;0.0
17/12/2006;02:35:00;0.54;0.183;241.57;2.4;0.0;0.0;10.0
17/12/2006;02:36:00;0.353;0.271;237.21;1.6;0.0;0.0;0.0
17/12/2006;02:37:00;0.53;0.194;240.2;2.3;0.0;0.0;8.0
17/12/2006;02:38:00;0.475;0.274;238.99;2.1;0.0;0.0;17.0
17/12/2006;02:39:00;?;?;?;?;?;?;?
17/12/2006;02:40:00;0.273;0.186;242.88;1.2;0.0;0.0;0.0
17/12/2006;02:41:00;0.392;0.243;241.69;1.7;0.0;0.0;0.0
17/12/2006;02:42:00;0.499;0.311;238.61;2.2;0.0;0.0;12.0
17/12/2006;02:43:00;3.842;0.283;238.15;17.0;0.0;0.0;13.0
17/12/2006;02:44:00;2.713;0.444;241.35;11.8;0.0;0.0;21.0
17/12/2006;02:45:00;0.568;0.081;237.86;2.5;0.0;0.0;15.0
17/12/2006;02:46:00;0.374;0.138;239.15;1.6;0.0;0.0;0.0
17/12/2006;02:47:00;0.331;0.085;239.5;1.5;0.0;1.0;0.0
17/12/2006;02:48:00;0.601;0.332;242.42;2.6;0.0;0.0;17.0
17/12/2006;02:49:00;0.585;0.358;236.94;2.6;0.0;0.0;9.0
17/12/2006;02:50:00;0.214;0.072;233.94;1.0;0.0;0.0;0.0
17/12/2006;02:51:00;0.358;0.212;233.15;1.6;0.0;2.0;0.0
17/12/2006;02:52:00;0.247;0.304;247.38;1.1;0.0;0.0;0.0
17/12/2006;02:53:00;0.647;0.356;244.21;2.8;0.0;0.0;16.0
17/12/2006;02:54:00;0.3;0.321;241.38;1.3;0.0;0.0;0.0
17/12/2006;02:55:00;0.278;0.335;242.88;1.2;0.0;0.0;0.0
17/12/2006;02:56:00;0.507;0.223;244.34;2.2;0.0;0.0;9.0
17/12/2006;02:57:00;0.648;0.21;241.76;2.8;0.0;0.0;17.0
17/12/2006;02:58:00;0.311;0.068;241.91;1.4;0.0;0.0;0.0
17/12/2006;02:59:00;0.397;0.107;237.32;1.8;0.0;0.0;0.0
17/12/2006;03:00:00;0.43;0.056;241.83;1.9;0.0;0.0;11.0
17/12/2006;03:01:00;0.474;0.2;244.89;2.0;0.0;0.0;7.0
17/12/2006;03:02:00;0.305;0.167;242.38;1.3;0.0;0.0;0.0
17/12/2006;03:03:00;0.488;0.084;238.75;2.2;0.0;0.0;5.0
17/12/2006;03:04:00;0.39;0.351;244.22;1.7;0.0;0.0;0.0
17/12/2006;03:05:00;0.698;0.219;245.48;3.0;0.0;0.0;14.0
17/12/2006;03:06:00;0.481;0.178;240.39;2.1;0.0;0.0;9.0
17/12/2006;03:07:00;0.425;0.165;239.75;1.9;0.0;0.0;17.0
17/12/2006;03:08:00;0.21;0.317;242.87;0.9;0.0;0.0;0.0
17/12/2006;03:09:00;0.287;0.161;240.31;1.3;0.0;0.0;0.0
17/12/2006;03:10:00;0.568;0.174;239.77;2.5;0.0;0.0;4.0
17/12/2006;03:11:00;0.369;0.23;245.2;1.6;0.0;0.0;0.0
17/12/2006;03:12:00;0.281;0.149;240.15;1.2;0.0;0.0;0.0
17/12/2006;03:13:00;0.422;0.166;243.24;1.8;0.0;0.0;17.0
17/12/2006;03:14:00;4.111;0.351;245.43;17.6;0.0;0.0;13.0
17/12/2006;03:15:00;0.232;0.22;238.98;1.0;0.0;1.0;0.0
17/12/2006;03:16:00;0.242;0.099;237.05;1.1;0.0;0.0;0.0
17/12/2006;03:17:00;0.342;0.092;235.29;1.5;0.0;0.0;0.0
17/12/2006;03:18:00;0.532;0.155;232.21;2.4;0.0;0.0;6.0
17/12/2006;03:19:00;0.685;0.11;242.1;3.0;0.0;0.0;12.0
17/12/2006;03:20:00;0.482;0.254;239.72;2.1;0.0;0.0;15.0
17/12/2006;03:21:00;0.383;0.146;243.55;1.7;0.0;2.0;0.0
17/12/2006;03:22:00;0.372;0.054;247.64;1.6;0.0;0.0;0.0
17/12/2006;03:23:00;?;?;?;?;?;?;?
17/12/2006;03:24:00;0.346;0.054;237.15;1.5;0.0;0.0;0.0
17/12/2006;03:25:00;0.48;0.104;240.54;2.1;0.0;0.0;5.0
17/12/2006;03:26:00;0.32;0.333;237.63;1.4;0.0;0.0;0.0
17/12/2006;03:27:00;0.342;0.303;235.44;1.5;0.0;0.0;0.0
17/12/2006;03:28:00;0.518;0.138;244.06;2.2;0.0;0.0;4.0
17/12/2006;03:29:00;0.225;0.108;242.83;1.0;0.0;0.0;0.0
17/12/2006;03:30:00;0.316;0.204;242.32;1.4;0.0;0.0;0.0
17/12/2006;03:31:00;0.6;0.2;241.54;2.6;0.0;0.0;17.0
17/12/2006;03:32:00;0.588;0.202;238.03;2.6;0.0;0.0;15.0
17/12/2006;03:33:00;0.614;0.298;240.84;2.7;0.0;0.0;14.0
17/12/2006;03:34:00;0.43;0.215;246.3;1.8;0.0;0.0;9.0
17/12/2006;03:35:00;0.356;0.247;248.07;1.5;0.0;0.0;0.0
17/12/2006;03:36:00;0.519;0.333;242.77;2.3;0.0;0.0;5.0
17/12/2006;03:37:00;0.516;0.105;240.54;2.3;0.0;0.0;1.0
17/12/2006;03:38:00;0.592;0.242;242.39;2.6;0.0;0.0;3.0
17/12/2006;03:39:00;0.246;0.337;245.28;1.1;0.0;2.0;0.0
17/12/2006;03:40:00;0.596;0.127;240.71;2.6;0.0;0.0;14.0
17/12/2006;03:41:00;0.603;0.114;239.68;2.6;0.0;0.0;16.0
17/12/2006;03:42:00;0.419;0.27;238.0;1.9;0.0;0.0;4.0
17/12/2006;03:43:00;0.566;0.316;244.3;2.4;0.0;1.0;6.0
17/12/2006;03:44:00;3.979;0.229;238.72;17.5;0.0;0.0;10.0
17/12/2006;03:45:00;0.588;0.282;238.63;2.6;0.0;0.0;10.0
17/12/2006;03:46:00;0.476;0.154;237.46;2.1;0.0;0.0;3.0
17/12/2006;03:47:00;0.233;0.091;242.31;1.0;0.0;0.0;0.0
17/12/2006;03:48:00;0.486;0.259;239.27;2.1;0.0;0.0;13.0
17/12/2006;03:49:00;0.383;0.074;242.78;1.7;0.0;0.0;0.0
17/12/2006;03:50:00;0.24;0.07;239.87;1.1;0.0;0.0;0.0
17/12/2006;03:51:00;0.408;0.273;241.92;1.8;0.0;1.0;6.0
17/12/2006;03:52:00;0.68;0.286;238.55;3.0;0.0;0.0;4.0
17/12/2006;03:53:00;0.324;0.107;240.78;1.4;0.0;0.0;0.0
17/12/2006;03:54:00;0.379;0.259;237.49;1.7;0.0;0.0;0.0
17/12/2006;03:55:00;0.29;0.156;247.07;1.2;0.0;0.0;0.0
17/12/2006;03:56:00;0.358;0.153;250.44;1.5;0.0;0.0;0.0
17/12/2006;03:57:00;0.415;0.242;238.75;1.8;0.0;0.0;17.0
17/12/2006;03:58:00;0.681;0.181;239.94;3.0;0.0;0.0;18.0
17/12/2006;03:59:00;0.459;0.147;240.1;2.0;0.0;0.0;1.0
17/12/2006;04:00:00;0.545;0.228;242.95;2.4;0.0;0.0;17.0
17/12/2006;04:01:00;0.219;0.094;237.96;1.0;0.0;0.0;0.0
17/12/2006;04:02:00;0.246;0.333;243.93;1.1;0.0;0.0;0.0
17/12/2006;04:03:00;0.596;0.315;239.25;2.6;0.0;0.0;11.0
17/12/2006;04:04:00;0.565;0.078;236.91;2.5;0.0;2.0;7.0
17/12/2006;04:05:00;0.408;0.324;241.48;1.8;0.0;0.0;1.0
17/12/2006;04:06:00;0.391;0.065;245.4;1.7;0.0;0.0;0.0
17/12/2006;04:07:00;0.451;0.068;240.43;2.0;0.0;0.0;11.0
17/12/2006;04:08:00;0.311;0.174;237.62;1.4;0.0;0.0;0.0
17/12/2006;04:09:00;3.484;0.102;235.28;15.6;0.0;0.0;13.0
17/12/2006;04:10:00;0.444;0.114;240.74;1.9;0.0;0.0;14.0
17/12/2006;04:11:00;0.236;0.15;242.03;1.0;0.0;0.0;0.0
17/12/2006;04:12:00;0.374;0.237;240.16;1.6;0.0;1.0;0.0
17/12/2006;04:13:00;0.508;0.192;241.39;2.2;0.0;0.0;4.0
17/12/2006;04:14:00;0.579;0.089;241.57;2.5;0.0;2.0;17.0
17/12/2006;04:15:00;4.345;0.12;240.15;19.0;0.0;0.0;20.0
17/12/2006;04:16:00;0.462;0.204;241.01;2.0;0.0;0.0;3.0
17/12/2006;04:17:00;0.209;0.254;242.68;0.9;0.0;0.0;0.0
17/12/2006;04:18:00;0.509;0.259;241.33;2.2;0.0;1.0;6.0
17/12/2006;04:19:00;0.53;0.059;243.92;2.3;0.0;0.0;7.0
17/12/2006;04:20:00;0.25;0.318;237.37;1.1;0.0;0.0;0.0
17/12/2006;04:21:00;0.45;0.343;243.19;1.9;0.0;0.0;7.0
17/12/2006;04:22:00;0.279;0.16;241.12;1.2;0.0;0.0;0.0
17/12/2006;04:23:00;0.689;0.314;236.18;3.1;0.0;0.0;15.0
17/12/2006;04:24:00;0.477;0.1;236.13;2.1;0.0;0.0;12.0
17/12/2006;04:25:00;0.391;0.243;239.18;1.7;0.0;0.0;0.0
17/12/2006;04:26:00;0.685;0.159;239.17;3.0;0.0;0.0;5.0
17/12/2006;04:27:00;0.471;0.323;238.99;2.1;0.0;0.0;3.0
17/12/2006;04:28:00;0.688;0.353;245.46;3.0;0.0;0.0;6.0
17/12/2006;04:29:00;0.674;0.155;244.55;2.9;0.0;0.0;16.0
17/12/2006;04:30:00;0.406;0.344;237.26;1.8;0.0;0.0;17.0
17/12/2006;04:31:00;0.59;0.112;241.14;2.6;0.0;0.0;11.0
17/12/2006;04:32:00;0.316;0.163;236.41;1.4;0.0;0.0;0.0
17/12/2006;04:33:00;0.451;0.275;236.4;2.0;0.0;0.0;3.0
17/12/2006;04:34:00;0.216;0.056;245.25;0.9;0.0;0.0;0.0
17/12/2006;04:35:00;0.571;0.293;247.5;2.4;0.0;0.0;16.0
17/12/2006;04:36:00;0.362;0.129;243.76;1.6;0.0;0.0;0.0
17/12/2006;04:37:00;0.568;0.152;236.77;2.5;0.0;0.0;10.0
17/12/2006;04:38:00;0.593;0.196;237.4;2.6;0.0;0.0;2.0
17/12/2006;04:39:00;0.459;0.283;237.19;2.0;0.0;0.0;2.0
17/12/2006;04:40:00;0.399;0.31;239.43;1.8;0.0;0.0;0.0
17/12/2006;04:41:00;0.507;0.215;244.57;2.2;0.0;0.0;13.0
17/12/2006;04:42:00;0.589;0.274;245.49;2.5;0.0;0.0;8.0
17/12/2006;04:43:00;0.289;0.271;241.85;1.3;0.0;0.0;0.0
17/12/2006;04:44:00;0.654;0.283;244.16;2.8;0.0;0.0;3.0
